pubmed_id,Keyword,CUIs
34837580,score,{'C0449820'}
34837580,Primary outcome,
34837580,journal,{'C0162443'}
34837580,publication,{'C0034036'}
34837580,assessed,
34837580,high-impact general journal,
34837580,NEJM,
34837580,Lancet,{'C0777169'}
34837580,JAMA,"{'C1422839', 'C3890557'}"
34837580,critical care journal,
34837580,ICM,"{'C1550746', 'C0015350'}"
34837580,AJRCCM,
34837580,CCM,"{'C0065772', 'C0280586', 'C2919945'}"
34837580,critical care,{'C0010337'}
34837580,RCTs,
34837580,predictive,{'C0681890'}
34837580,cohort,{'C0599755'}
34837580,split,
34837580,derivation,{'C0805874'}
34837580,cohort,{'C0599755'}
34837580,validation,{'C1519941'}
34837580,cohort,{'C0599755'}
34837580,derivation,{'C0805874'}
34837580,cohort,{'C0599755'}
34837580,sample size,{'C0242618'}
34837580,centers,{'C0205099'}
34837580,mortality,"{'C0026566', 'C0026565'}"
34837580,primary outcome,
34837580,composite,{'C0205199'}
34837580,item,{'C4554251'}
34837580,mortality,"{'C0026566', 'C0026565'}"
34837580,primary outcome,
34837580,miscellaneous,{'C0205395'}
34837580,factors,
34837580,predictive,{'C0681890'}
34837580,publication,{'C0034036'}
34837580,high-impact general journals,
34837580,high-impact critical care,
34837580,journals,{'C0162443'}
34837580,SCOTI score,
34837580,Sample size,
34837580,Centers,
34837580,Outcome,{'C1274040'}
34837580,Topic,
34837580,International score,
34837580,area,{'C0205146'}
34837580,ROC curve,
34837580,Confidence Interval,{'C0009667'}
34837580,validation,{'C1519941'}
34837580,split sample,
34837580,SCOTI,
34837580,split sample,
34837580,chances,{'C0237506'}
34837580,critical care,{'C0010337'}
34837580,RCT,
34837580,published,{'C0034037'}
34837580,high-impact general journals,
34837580,high-impact critical care,
34837580,journals,{'C0162443'}
34812863,clinical guidelines,
34812863,platelet-rich plasma,
34812863,PRP,"{'C3889430', 'C1418880', 'C1704926', 'C1418941', 'C0370220', 'C0032027', 'C0730064', 'C1412228'}"
34812863,knee osteoarthritis,{'C0409959'}
34812863,OA,"{'C3887876', 'C0029408'}"
34812863,high-quality,
34812863,evidence,
34812863,efficacy,{'C1280519'}
34812863,symptoms,{'C0683368'}
34812863,joint structure,{'C0022417'}
34812863,guidelines,"{'C0282423', 'C0220845', 'C0162791'}"
34812863,studies,{'C0947630'}
34812863,PRP,"{'C3889430', 'C1418880', 'C1704926', 'C1418941', 'C0370220', 'C0032027', 'C0730064', 'C1412228'}"
34812863,knee OA,
34812863,increasing,{'C0442808'}
34812863,evaluate,
34812863,effects,{'C1280500'}
34812863,intra-articular,{'C0442108'}
34812863,injections,{'C0021485'}
34812863,symptoms,{'C0683368'}
34812863,joint structure,{'C0022417'}
34812863,patients,{'C0030705'}
34812863,symptomatic,{'C0231220'}
34812863,mild,{'C2945599'}
34812863,moderate,{'C0205081'}
34812863,radiographic,{'C0444708'}
34812863,medial knee OA,
34812863,randomized,{'C0034656'}
34812863,2-group,
34812863,placebo-controlled,{'C1706408'}
34812863,injector-,
34812863,assessor-blinded clinical trial,
34812863,community-based participants,
34812863,years,{'C0439234'}
34812863,older,
34812863,symptomatic,{'C0231220'}
34812863,medial knee OA,
34812863,Kellgren,
34812863,Lawrence grade 2,
34812863,Sydney,
34812863,Melbourne,
34812863,Australia,{'C0004340'}
34812863,12-month,
34812863,follow-up,"{'C0589120', 'C1522577'}"
34812863,Interventions,{'C1273869'}
34812863,intra-articular injections,{'C0021488'}
34812863,weekly,{'C0332174'}
34812863,intervals,{'C1272706'}
34812863,leukocyte-poor,
34812863,PRP,"{'C3889430', 'C1418880', 'C1704926', 'C1418941', 'C0370220', 'C0032027', 'C0730064', 'C1412228'}"
34812863,product,"{'C1514468', 'C1550506'}"
34812863,participants,{'C0679646'}
34812863,saline,{'C0036082'}
34812863,placebo,"{'C0032042', 'C1696465'}"
34812863,participants,{'C0679646'}
34812863,primary outcomes,
34812863,average,{'C1510992'}
34812863,knee pain scores,
34812863,scores,{'C0449820'}
34812863,pain,{'C0030193'}
34812863,clinically,
34812863,medial,{'C0205098'}
34812863,assessed,
34812863,magnetic resonance imaging,{'C0024485'}
34812863,MRI,"{'C0024485', 'C3890166', 'C1824234', 'C0376248'}"
34812863,secondary outcomes,
34812863,symptom,{'C1457887'}
34812863,MRI,"{'C0024485', 'C3890166', 'C1824234', 'C0376248'}"
34812863,assessed,
34812863,clinically,
34812863,evaluated,
34812863,pain,{'C0030193'}
34812863,function,"{'C0542341', 'C0031843'}"
34812863,quality of life,"{'C0034380', 'C0518214'}"
34812863,global change,
34812863,joint structures,
34812863,2-month,
34812863,12-month,
34812863,follow-up,"{'C0589120', 'C1522577'}"
34812863,patients,{'C0030705'}
34812863,randomized,{'C0034656'}
34812863,age,{'C0001779'}
34812863,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
34812863,years,{'C0439234'}
34812863,women,{'C0043210'}
34812863,trial,
34812863,groups,"{'C0441833', 'C0687744', 'C1552839'}"
34812863,participants,{'C0679646'}
34812863,injections,{'C0021485'}
34812863,months,{'C0439231'}
34812863,treatment,"{'C0087111', 'C3887704', 'C0039798'}"
34812863,PRP,"{'C3889430', 'C1418880', 'C1704926', 'C1418941', 'C0370220', 'C0032027', 'C0730064', 'C1412228'}"
34812863,placebo,"{'C0032042', 'C1696465'}"
34812863,injection,"{'C0021485', 'C1828121', 'C1533685', 'C1272883'}"
34812863,knee pain,{'C0231749'}
34812863,points,
34812863,difference,
34812863,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34812863,medial,{'C0205098'}
34812863,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34812863,secondary outcomes,
34812863,no significant,
34812863,between-group differences,
34812863,patients,{'C0030705'}
34812863,symptomatic,{'C0231220'}
34812863,mild,{'C2945599'}
34812863,moderate,{'C0205081'}
34812863,radiographic,{'C0444708'}
34812863,intra-articular injection,{'C0021488'}
34812863,PRP,"{'C3889430', 'C1418880', 'C1704926', 'C1418941', 'C0370220', 'C0032027', 'C0730064', 'C1412228'}"
34812863,compared,
34812863,injection,"{'C0021485', 'C1828121', 'C1533685', 'C1272883'}"
34812863,saline,{'C0036082'}
34812863,placebo,"{'C0032042', 'C1696465'}"
34812863,symptoms,{'C0683368'}
34812863,joint structure,{'C0022417'}
34812863,months,{'C0439231'}
34812863,findings,{'C2607943'}
34812863,PRP,"{'C3889430', 'C1418880', 'C1704926', 'C1418941', 'C0370220', 'C0032027', 'C0730064', 'C1412228'}"
34812863,management,{'C0376636'}
34812863,knee OA,
34812863,Australian,{'C0238711'}
34812863,New Zealand Clinical Trials Registry,
34812863,ACTRN12617000853347,
34812859,Acne vulgaris,"{'C0001144', 'C0702166'}"
34812859,inflammatory disease,{'C1290884'}
34812859,pilosebaceous unit,
34812859,skin,{'C1123023'}
34812859,face,{'C0015450'}
34812859,trunk,"{'C0460005', 'C1523842'}"
34812859,population,"{'C0032659', 'C1257890'}"
34812859,individuals,
34812859,aged,{'C1999167'}
34812859,years,{'C0439234'}
34812859,patients,{'C0030705'}
34812859,aged,{'C1999167'}
34812859,years,{'C0439234'}
34812859,Acne vulgaris,"{'C0001144', 'C0702166'}"
34812859,permanent physical scarring,
34812859,negatively,
34812859,quality of life,"{'C0034380', 'C0518214'}"
34812859,self-image,{'C0242498'}
34812859,associated with,{'C0332281'}
34812859,increased,{'C0205217'}
34812859,rates,
34812859,anxiety,"{'C0003469', 'C0003467'}"
34812859,depression,"{'C0011570', 'C0812393', 'C0344315', 'C0011581'}"
34812859,suicidal ideation,{'C0424000'}
34812859,patient age,
34812859,lesion,{'C0221198'}
34812859,morphology,"{'C0700619', 'C0332437', 'C0543482', 'C0700329'}"
34812859,comedonal,
34812859,inflammatory,{'C0333348'}
34812859,mixed,{'C0205430'}
34812859,nodulocystic,
34812859,distribution,"{'C0037775', 'C1704711'}"
34812859,location,"{'C0450429', 'C1550511', 'C1555588'}"
34812859,face,{'C0015450'}
34812859,trunk,"{'C0460005', 'C1523842'}"
34812859,severity,{'C0439793'}
34812859,extent,{'C0439792'}
34812859,presence,{'C0392148'}
34812859,absence,{'C0332197'}
34812859,scarring,{'C0008767'}
34812859,postinflammatory erythema,
34812859,hyperpigmentation,{'C0162834'}
34812859,acne,"{'C0001144', 'C0702166'}"
34812859,medical evaluation,
34812859,medical workup,
34812859,Topical therapies,
34812859,retinoids,{'C0035339'}
34812859,tretinoin,{'C0040845'}
34812859,adapalene,{'C0165631'}
34812859,peroxide,{'C0031180'}
34812859,azelaic acid,{'C0052761'}
34812859,combinations,"{'C3539975', 'C3539978', 'C3540723', 'C3540722', 'C3539971', 'C3539181', 'C3854036', 'C3539962', 'C3539954', 'C3539965', 'C3540031', 'C3539976', 'C3540720', 'C3540028', 'C3539964', 'C3539960', 'C3540027', 'C3540724', 'C3539979', 'C0453882', 'C3539972', 'C3540719', 'C3539961', 'C3539963', 'C3540026', 'C3539977', 'C3540030', 'C3540721', 'C3539182', 'C3539959', 'C3539970', 'C3539968', 'C3539955', 'C3539956', 'C3539957', 'C3539966', 'C3539967', 'C3539974', 'C3539969', 'C3539973'}"
34812859,topical agents,
34812859,first-line,
34812859,treatments,{'C0087111'}
34812859,prescribed,{'C0278329'}
34812859,randomized trial,
34812859,patients,{'C0030705'}
34812859,treatment,"{'C0087111', 'C3887704', 'C0039798'}"
34812859,tretinoin,{'C0040845'}
34812859,gel,"{'C1382104', 'C0017243'}"
34812859,acne,"{'C0001144', 'C0702166'}"
34812859,counts,{'C0439157'}
34812859,weeks,{'C0439230'}
34812859,compared,
34812859,baseline,"{'C0168634', 'C1442488', 'C1552824'}"
34812859,Combinations,{'C0453882'}
34812859,topical agents,
34812859,systemic agents,
34812859,oral antibiotics,
34812859,doxycycline,{'C0013090'}
34812859,minocycline,{'C0026187'}
34812859,hormonal therapies,{'C0279025'}
34812859,combination oral contraception,
34812859,COC,
34812859,spironolactone,{'C0037982'}
34812859,isotretinoin,{'C0022265'}
34812859,severe,{'C0205082'}
34812859,disease,{'C0012634'}
34812859,meta-analysis,"{'C0920317', 'C0282458'}"
34812859,randomized clinical trials,{'C0206034'}
34812859,COC,
34812859,associated with,{'C0332281'}
34812859,reductions,"{'C0301630', 'C4551656'}"
34812859,inflammatory,{'C0333348'}
34812859,lesions,{'C0221198'}
34812859,placebo,"{'C0032042', 'C1696465'}"
34812859,associated with,{'C0332281'}
34812859,reduction,"{'C0301630', 'C4551656'}"
34812859,oral antibiotics,
34812859,associated with,{'C0332281'}
34812859,reduction,"{'C0301630', 'C4551656'}"
34812859,follow-up,"{'C0589120', 'C1522577'}"
34812859,Isotretinoin,{'C0022265'}
34812859,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
34812859,Food,{'C0016452'}
34812859,Drug Administration,
34812859,treating,{'C1522326'}
34812859,severe,{'C0205082'}
34812859,nodular acne,
34812859,treat,{'C1292734'}
34812859,resistant,{'C0332325'}
34812859,persistent,{'C0205322'}
34812859,moderate,{'C0205081'}
34812859,severe,{'C0205082'}
34812859,acne,"{'C0001144', 'C0702166'}"
34812859,scarring,{'C0008767'}
34812859,psychosocial distress,
34812859,population,"{'C0032659', 'C1257890'}"
34812859,approximately,{'C0332232'}
34812859,aged,{'C1999167'}
34812859,years,{'C0439234'}
34812859,First-line therapies,
34812859,topical retinoids,
34812859,peroxide,{'C0031180'}
34812859,azelaic acid,{'C0052761'}
34812859,combinations,"{'C3539975', 'C3539978', 'C3540723', 'C3540722', 'C3539971', 'C3539181', 'C3854036', 'C3539962', 'C3539954', 'C3539965', 'C3540031', 'C3539976', 'C3540720', 'C3540028', 'C3539964', 'C3539960', 'C3540027', 'C3540724', 'C3539979', 'C0453882', 'C3539972', 'C3540719', 'C3539961', 'C3539963', 'C3540026', 'C3539977', 'C3540030', 'C3540721', 'C3539182', 'C3539959', 'C3539970', 'C3539968', 'C3539955', 'C3539956', 'C3539957', 'C3539966', 'C3539967', 'C3539974', 'C3539969', 'C3539973'}"
34812859,topicals,
34812859,severe,{'C0205082'}
34812859,disease,{'C0012634'}
34812859,oral antibiotics,
34812859,doxycycline,{'C0013090'}
34812859,minocycline,{'C0026187'}
34812859,hormonal therapies,{'C0279025'}
34812859,combination oral,
34812859,spironolactone,{'C0037982'}
34812859,isotretinoin,{'C0022265'}
34812859,effective,{'C1280519'}
34809561,COVID-19,{'C5203670'}
34809561,pandemic,{'C1615608'}
34809561,affected,{'C0392760'}
34809561,health systems,
34809561,medical research,{'C0079816'}
34809561,impact,{'C0726639'}
34809561,global publication,
34809561,dynamics,
34809561,non-COVID-19 research,
34809561,measured,{'C0444706'}
34809561,COVID-19,{'C5203670'}
34809561,pandemic,{'C1615608'}
34809561,scientific production,
34809561,non-COVID-19 research,
34809561,comprehensive,
34809561,meta-research,
34809561,studies,{'C0947630'}
34809561,original articles,
34809561,research letters,
34809561,case reports,{'C0007320'}
34809561,high-impact medical,
34809561,infectious disease journals,
34809561,New England Journal of Medicine,
34809561,Lancet,{'C0777169'}
34809561,Journal,{'C0162443'}
34809561,American Medical Association,{'C0002461'}
34809561,Nature Medicine,
34809561,British Medical Journal,
34809561,Annals,
34809561,Internal Medicine,{'C0021782'}
34809561,Lancet Global Health,
34809561,Lancet Public Health,
34809561,Lancet Infectious Disease,
34809561,Clinical Infectious Disease,
34809561,publication,{'C0034036'}
34809561,publication,{'C0034036'}
34809561,publication type,{'C1256743'}
34809561,authors,{'C3812881'}
34809561,publication,{'C0034036'}
34809561,COVID-19,{'C5203670'}
34809561,publication,{'C0034036'}
34809561,case series,{'C0150093'}
34809561,patients,{'C0030705'}
34809561,study,{'C0947630'}
34809561,publication,{'C0034036'}
34809561,case report,"{'C0007320', 'C0085973'}"
34809561,case series,{'C0150093'}
34809561,publication,{'C0034036'}
34809561,dynamics,
34809561,scatterplot smoothing method,
34809561,Natural,{'C0205296'}
34809561,Processing algorithm,
34809561,calculate,
34809561,authors,{'C3812881'}
34809561,publication,{'C0034036'}
34809561,simulated,{'C0284447'}
34809561,non-COVID-19 studies,
34809561,pandemic,{'C1615608'}
34809561,publication,{'C0034036'}
34809561,dynamics,
34809561,comparing,
34809561,studies,{'C0947630'}
34809561,studies,{'C0947630'}
34809561,assessed,
34809561,inclusion criteria,{'C1512693'}
34809561,COVID-19,{'C5203670'}
34809561,research,"{'C0242481', 'C0035168', 'C3245477'}"
34809561,increase,{'C0442805'}
34809561,publications,{'C0034036'}
34809561,general journals,
34809561,weekly,{'C0332174'}
34809561,publications,{'C0034036'}
34809561,IQR,
34809561,IQR,
34809561,pattern,{'C0449774'}
34809561,stability,{'C0205360'}
34809561,weekly,{'C0332174'}
34809561,publications,{'C0034036'}
34809561,IQR,
34809561,comparison,
34809561,April,{'C3715024'}
34809561,prototypical,
34809561,journals,{'C0162443'}
34809561,maintained,{'C1314677'}
34809561,volume,{'C0449468'}
34809561,non-COVID-19 publications,
34809561,COVID-19,{'C5203670'}
34809561,research,"{'C0242481', 'C0035168', 'C3245477'}"
34809561,increased,{'C0205217'}
34809561,scientific production,
34809561,journals,{'C0162443'}
34809561,decreased,"{'C0205216', 'C0442797'}"
34809561,volume,{'C0449468'}
34809561,non-COVID-19 publications,
34809561,COVID-19,{'C5203670'}
34809561,publications,{'C0034036'}
34809561,simulation models,
34809561,COVID,
34809561,pandemic,{'C1615608'}
34809561,associated with,{'C0332281'}
34809561,decrease,{'C0547047'}
34809561,production,{'C0033268'}
34809561,non-COVID-19 research,
34809561,publication,{'C0034036'}
34809561,COVID-19,{'C5203670'}
34809561,research,"{'C0242481', 'C0035168', 'C3245477'}"
34809561,non-COVID-19 research,
34809561,illustrated,
34809561,decrease,{'C0547047'}
34809561,original,{'C0205313'}
34809561,articles,
34809561,COVID-19,{'C5203670'}
34809561,publications,{'C0034036'}
34809561,non-COVID-19 publications,
34809561,COVID-19,{'C5203670'}
34809561,publications,{'C0034036'}
34809561,authors,{'C3812881'}
34809561,case reports,{'C0007320'}
34809561,median,"{'C0876920', 'C0549183'}"
34809561,authors,{'C3812881'}
34809561,IQR,
34809561,COVID-19,{'C5203670'}
34809561,publications,{'C0034036'}
34809561,median,"{'C0876920', 'C0549183'}"
34809561,authors,{'C3812881'}
34809561,IQR,
34809561,non-COVID-19 publications,
34809561,meta-research gathering,
34809561,publications,{'C0034036'}
34809561,high-impact medical journals,
34809561,COVID-19,{'C5203670'}
34809561,publications,{'C0034036'}
34809561,decrease,{'C0547047'}
34809561,non-COVID-19 research,
34809561,REGISTRATION,
34799504,Access,{'C0444454'}
34799504,health-related internet,
34799504,information,"{'C0870705', 'C1533716'}"
34799504,increased,{'C0205217'}
34799504,decade,
34799504,proportion,
34799504,information,"{'C0870705', 'C1533716'}"
34799504,level,
34799504,comprehension,{'C0162340'}
34799504,goal,{'C0018017'}
34799504,study,{'C0947630'}
34799504,evaluate,
34799504,readability,{'C0871211'}
34799504,quality,
34799504,information,"{'C0870705', 'C1533716'}"
34799504,internet,{'C0282111'}
34799504,deep vein thrombosis,{'C0149871'}
34799504,DVT,"{'C0149871', 'C3899446', 'C0151950'}"
34799504,search,{'C1552603'}
34799504,DVT,"{'C0149871', 'C3899446', 'C0151950'}"
34799504,Deep Vein,{'C0226514'}
34799504,accessed,{'C0444454'}
34799504,search engines,
34799504,websites,
34799504,reviewed,{'C0282443'}
34799504,Website,{'C2349146'}
34799504,authorship,{'C0004351'}
34799504,site,
34799504,assessed,
34799504,quality,
34799504,readability scoring systems,
34799504,presence,{'C0392148'}
34799504,health,{'C0018684'}
34799504,HON-code,
34799504,quality-assurance marker,
34799504,web sites,
34799504,academic,{'C3242376'}
34799504,physician,{'C0031831'}
34799504,compiled,
34799504,websites,
34799504,HON-code,
34799504,certified,
34799504,HON-code,
34799504,sites,
34799504,DISCERN,
34799504,Journal,{'C0162443'}
34799504,American Medical Association (,
34799504,scores,{'C0449820'}
34799504,websites,
34799504,sixth-grade,
34799504,level,
34799504,Flesch,
34799504,Kincaid readability test,
34799504,FRES,
34799504,websites,
34799504,read,"{'C0034754', 'C1705179'}"
34799504,general public,{'C0683971'}
34799504,Internet,{'C0282111'}
34799504,information,"{'C0870705', 'C1533716'}"
34799504,DVT,"{'C0149871', 'C3899446', 'C0151950'}"
34799504,variable,{'C0439828'}
34799504,quality,
34799504,inappropriate,
34799504,readability,{'C0871211'}
34799504,level,
34799504,variability,
34799504,quality,
34799504,healthcare providers,{'C0018724'}
34799504,patients,{'C0030705'}
34799504,sources,{'C0449416'}
34799504,reliable,{'C3858758'}
34799504,online,
34799504,information,"{'C0870705', 'C1533716'}"
34799504,Identification,"{'C0205396', 'C4520791', 'C0020792'}"
34799504,sources,{'C0449416'}
34799504,markers,
34799504,quality,
34799504,HONcode certification,
34799504,educate,{'C0039401'}
34799504,academic,{'C3242376'}
34799504,physician-provided sites,
34799504,better-quality,
34799504,information,"{'C0870705', 'C1533716'}"
34799504,academic,{'C3242376'}
34799504,physician-compiled,
34799504,websites,
34799504,written,{'C1576874'}
34799504,fashion,
34799504,public consumption,
34793782,sources,{'C0449416'}
34793782,medical information,
34793782,quality,
34793782,information,"{'C0870705', 'C1533716'}"
34793782,Poor quality,
34793782,inaccurate,
34793782,resources,{'C0035201'}
34793782,trusted,{'C0237935'}
34793782,providers,{'C1138603'}
34793782,study,{'C0947630'}
34793782,analyze,
34793782,quality,
34793782,coronavirus disease,
34793782,(COVID-19)-related,
34793782,intubation videos,
34793782,YouTube,
34793782,COVID-19,{'C5203670'}
34793782,intubation,{'C0021925'}
34793782,YouTube,
34793782,videos,{'C0042655'}
34793782,sorted,"{'C0237886', 'C0700314'}"
34793782,relevance,
34793782,videos,{'C0042655'}
34793782,video,{'C0042655'}
34793782,demographics,{'C0011298'}
34793782,quality,
34793782,videos,{'C0042655'}
34793782,analyzed,
34793782,evaluating,
34793782,COVID-19,{'C5203670'}
34793782,intubation,{'C0021925'}
34793782,Videos,{'C4284179'}
34793782,evaluated,
34793782,general video,
34793782,quality,
34793782,scores,{'C0449820'}
34793782,American Medical Association score,
34793782,educational quality,
34793782,videos,{'C0042655'}
34793782,moderate,{'C0205081'}
34793782,videos,{'C0042655'}
34793782,poor,{'C0032854'}
34793782,videos,{'C0042655'}
34793782,median,"{'C0876920', 'C0549183'}"
34793782,COVID-19,{'C5203670'}
34793782,SCIS,
34793782,IQR ,
34793782,SCISs,
34793782,videos,{'C0042655'}
34793782,prepared,
34793782,intensive care unit,{'C0021708'}
34793782,higher,
34793782,quality,
34793782,videos,{'C0042655'}
34793782,sources,{'C0449416'}
34793782,length,{'C1444754'}
34793782,video,{'C0042655'}
34793782,predictive,{'C0681890'}
34793782,quality,
34793782,area,{'C0205146'}
34793782,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34793782,quality,
34793782,YouTube videos,
34793782,COVID-19,{'C5203670'}
34793782,intubation,{'C0021925'}
34793782,substandard,
34793782,Poor quality,
34793782,inaccurate,
34793782,knowledge,{'C0376554'}
34793782,viewers,
34793782,harm,
34783839,evidence,
34783839,benefits,{'C0814225'}
34783839,sacubitril/valsartan,
34783839,angiotensin system,
34783839,background therapy,
34783839,surrogate,
34783839,outcome,{'C1274040'}
34783839,markers,
34783839,walk distance,
34783839,quality of life,"{'C0034380', 'C0518214'}"
34783839,patients,{'C0030705'}
34783839,heart failure,{'C0018801'}
34783839,mildly reduced,
34783839,preserved left ventricular ejection fraction,
34783839,LVEF,{'C0428772'}
34783839,evaluate,
34783839,effect,"{'C1280500', 'C1518681'}"
34783839,sacubitril/valsartan,
34783839,N-terminal pro-brain natriuretic peptide,
34783839,NT-proBNP,{'C0754710'}
34783839,levels,{'C0441889'}
34783839,walk distance,
34783839,quality of life,"{'C0034380', 'C0518214'}"
34783839,comparators,
34783839,patients,{'C0030705'}
34783839,chronic heart failure,{'C0264716'}
34783839,LVEF,{'C0428772'}
34783839,24-week,
34783839,randomized,{'C0034656'}
34783839,double-blind,
34783839,patients,{'C0030705'}
34783839,screened,
34783839,centers,{'C0205099'}
34783839,countries,{'C0454664'}
34783839,patients,{'C0030705'}
34783839,heart failure,{'C0018801'}
34783839,LVEF,{'C0428772'}
34783839,elevated,{'C0205250'}
34783839,NT-proBNP,{'C0754710'}
34783839,levels,{'C0441889'}
34783839,structural heart disease,
34783839,reduced,{'C0392756'}
34783839,quality of life,"{'C0034380', 'C0518214'}"
34783839,follow-up,"{'C0589120', 'C1522577'}"
34783839,Patients,{'C0030705'}
34783839,randomized,{'C0034656'}
34783839,sacubitril/valsartan,
34783839,medication-based individualized comparator,
34783839,enalapril,{'C0014025'}
34783839,valsartan,{'C0216784'}
34783839,placebo,"{'C0032042', 'C1696465'}"
34783839,stratified,{'C0205363'}
34783839,renin,"{'C0035094', 'C1419338'}"
34783839,angiotensin system inhibitor,
34783839,baseline,"{'C0168634', 'C1442488', 'C1552824'}"
34783839,plasma,{'C0032105'}
34783839,NT-proBNP,{'C0754710'}
34783839,level,
34783839,week,"{'C0439230', 'C1561540'}"
34783839,walk distance,
34783839,week,"{'C0439230', 'C1561540'}"
34783839,baseline,"{'C0168634', 'C1442488', 'C1552824'}"
34783839,quality of life,"{'C0034380', 'C0518214'}"
34783839,New York Heart Association (,
34783839,weeks,{'C0439230'}
34783839,randomized,{'C0034656'}
34783839,patients,{'C0030705'}
34783839,age,{'C0001779'}
34783839,years,{'C0439234'}
34783839,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
34783839,years,{'C0439234'}
34783839,women,{'C0043210'}
34783839,trial,
34783839,baseline,"{'C0168634', 'C1442488', 'C1552824'}"
34783839,median,"{'C0876920', 'C0549183'}"
34783839,NT-proBNP,{'C0754710'}
34783839,levels,{'C0441889'}
34783839,sacubitril/valsartan group,
34783839,comparator group,
34783839,weeks,{'C0439230'}
34783839,patients,{'C0030705'}
34783839,sacubitril/valsartan group,
34783839,geometric mean,
34783839,baseline,"{'C0168634', 'C1442488', 'C1552824'}"
34783839,reduction,"{'C0301630', 'C4551656'}"
34783839,NT-proBNP,{'C0754710'}
34783839,levels,{'C0441889'}
34783839,comparator group,
34783839,geometric mean,
34783839,baseline,"{'C0168634', 'C1442488', 'C1552824'}"
34783839,geometric mean,
34783839,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34783839,week,"{'C0439230', 'C1561540'}"
34783839,between-group difference,
34783839,median change,
34783839,baseline,"{'C0168634', 'C1442488', 'C1552824'}"
34783839,walk,{'C0080331'}
34783839,distance,{'C0012751'}
34783839,increase,{'C0442805'}
34783839,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34783839,between-group difference,
34783839,Kansas City Cardiomyopathy,
34783839,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34783839,improvement,
34783839,NYHA class,
34783839,patients,{'C0030705'}
34783839,odds ratio,{'C0028873'}
34783839,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
34783839,frequent,{'C0332183'}
34783839,adverse events,{'C0877248'}
34783839,sacubitril/valsartan group,
34783839,comparator group,
34783839,hypotension,{'C0020649'}
34783839,albuminuria,{'C0001925'}
34783839,hyperkalemia,{'C0020461'}
34783839,patients,{'C0030705'}
34783839,heart failure,{'C0018801'}
34783839,left ventricular ejection factor,
34783839,higher,
34783839,sacubitril/valsartan treatment,
34783839,renin,"{'C0035094', 'C1419338'}"
34783839,angiotensin system,
34783839,inhibitor,
34783839,treatment,"{'C0087111', 'C3887704', 'C0039798'}"
34783839,placebo,"{'C0032042', 'C1696465'}"
34783839,decrease,{'C0547047'}
34783839,plasma,{'C0032105'}
34783839,weeks,{'C0439230'}
34783839,6-minute,
34783839,walk,{'C0080331'}
34783839,distance,{'C0012751'}
34783839,weeks,{'C0439230'}
34783839,research,"{'C0242481', 'C0035168', 'C3245477'}"
34783839,evaluate,
34783839,potential,{'C3245505'}
34783839,clinical benefits,
34783839,sacubitril/valsartan,
34783839,patients,{'C0030705'}
34765388,goal,{'C0018017'}
34765388,study,{'C0947630'}
34765388,characterize,
34765388,references,
34765388,evidence,
34765388,Plastic Surgery,"{'C0677616', 'C0038911'}"
34765388,PSITE,
34765388,syllabi,
34765388,core surgical principles,
34765388,section,"{'C1552858', 'C1552923'}"
34765388,analyzed,
34765388,references,
34765388,consecutive,
34765388,PSITE,
34765388,Examination syllabi,
34765388,information,"{'C0870705', 'C1533716'}"
34765388,question section,
34765388,references,
34765388,source,{'C0449416'}
34765388,publication,{'C0034036'}
34765388,reference,{'C1514811'}
34765388,analyzed,
34765388,questions,
34765388,references,
34765388,plastic surgery,"{'C0677616', 'C0038911'}"
34765388,texts,
34765388,literature,{'C0023866'}
34765388,answers,
34765388,core surgical principles,
34765388,section,"{'C1552858', 'C1552923'}"
34765388,references,
34765388,section,"{'C1552858', 'C1552923'}"
34765388,journals,{'C0162443'}
34765388,breadth,
34765388,content,{'C1550605'}
34765388,challenges,{'C0805586'}
34765388,section,"{'C1552858', 'C1552923'}"
34762106,No therapy,
34762106,reduce,
34762106,risk,"{'C4552904', 'C0035647'}"
34762106,serious,{'C0205404'}
34762106,adverse outcomes,
34762106,patients,{'C0030705'}
34762106,nonalcoholic steatohepatitis,
34762106,NASH,{'C4529962'}
34762106,investigate,{'C1292732'}
34762106,long-term,{'C0443252'}
34762106,relationship,{'C0439849'}
34762106,bariatric surgery,{'C1456587'}
