Text,Keywords
KRAS is the most frequently mutated oncogene and plays a predominant role in driving initiation and progression of multiple cancers. Attempts to degrade the oncogene KRAS,"['frequently mutated oncogene', 'predominant role', 'oncogene kras', 'multiple cancers', 'driving initiation', 'kras', 'progression', 'plays', 'degrade', 'attempts']"
"High temperature requirement A (HtrA) serine proteases have emerged as a novel class of antibacterial target, which are crucial in protein quality control and are involved in the pathogenesis of a wide array of bacterial infections. Previously, we demonstrated that HtrA in Chlamydia is essential for bacterial survival, replication and virulence. Here, we report a new series of proline (P2)-modified inhibitors of Chlamydia trachomatis HtrA (CtHtrA) developed by proline ring expansion and Cγ-substitutions. The structure-based drug optimization process was guided by molecular modelling and in vitro pharmacological evaluation of inhibitory potency, selectivity and cytotoxicity. Compound 25 from the first-generation 4-substituted proline analogues increased antiCtHtrA potency and selectivity over human neutrophil elastase (HNE) by approximately 6- and 12-fold, respectively, relative to the peptidic lead compound 1. Based on this compound, second-generation substituted proline residues containing 1,2,3-triazole moieties were synthesized by regioselective azide-alkyne click chemistry. Compound 49 demonstrated significantly improved antichlamydial activity in whole cell assays, diminishing the bacterial infectious progeny below the detection limit at the lowest dose tested. Compound 49 resulted in approximately 9- and 22-fold improvement in the inhibitory potency and selectivity relative to 1, respectively. To date, compound 49 is the most potent HtrA inhibitor developed against Chlamydia spp.","['compound 49 demonstrated significantly improved antichlamydial activity', 'substituted proline analogues increased anticthtra potency', 'generation substituted proline residues containing 1', 'p2 )- modified inhibitors', 'peptidic lead compound 1', 'based drug optimization process', 'potent htra inhibitor developed', 'compound 49 resulted', 'proline ring expansion', 'whole cell assays', 'vitro pharmacological evaluation', 'protein quality control', 'lowest dose tested', 'human neutrophil elastase', 'high temperature requirement', 'alkyne click chemistry', 'bacterial infectious progeny', 'chlamydia trachomatis htra', 'compound 49', 'generation 4', 'inhibitory potency', 'inhibitory potency', 'compound 25', 'bacterial survival', 'bacterial infections', 'wide array', 'triazole moieties', 'serine proteases', 'regioselective azide', 'proline', 'novel class', 'new series', 'molecular modelling', 'detection limit', 'demonstrated', 'chlamydia spp', 'approximately 9', 'approximately 6', 'antibacterial target', '1', 'fold improvement', 'compound', 'selectivity relative', 'developed', 'based', 'htra', 'htra', 'chlamydia', 'relative', 'fold', 'selectivity', 'selectivity', 'virulence', 'synthesized', 'substitutions', 'structure', 'second', 'respectively', 'respectively', 'report', 'replication', 'previously', 'pathogenesis', 'involved', 'hne', 'guided', 'first', 'essential', 'emerged', 'diminishing', 'date', 'cγ', 'cytotoxicity', 'cthtra', 'crucial', '3', '22', '2', '12']"
"The epithelial growth factor receptor (EGFR) is abnormally overexpressed on the cell surface of cancer cells and is strongly associated with cancer cell proliferation, migration, differentiation, apoptosis, and angiogenesis. Tools enabling the visualization of EGFR in a structure-function approach are highly desirable to predict EGFR mutations and guide EGFR tyrosine kinase inhibitor (TKI) treatment making. Here, we describe the design, synthesis, and application of new, potent and selective clickable probes 13 (HX03), 20 (HX04) and 24 (HX05) by introducing an alkyne ligation handle to visualize EGFR activity in living cancer cells and tissue slices. These clickable probes are versatile chemical tools based on the key pharmacophore (4-anilinoquinazoline) of EGFR-TKIs (e.g., canertinib, dacomitinib and afatinib) and are able to irreversibly target the kinase domain of EGFR. Among them, 13 exhibits the highest reactivity towards EGFR kinase, particularly to EGFR kinase with primary mutations. Using activity-based protein profiling strategy, 13 showed high sensitivity and selectivity in labeling of endogenous EGFR in a native cellular context. Moreover, 13 was applied to visualize EGFR mutant activity in tumour tissues from non-small-cell lung cancer (NSCLC) xenograft mouse models, and patients with NSCLC for the prediction of EGFR-TKI sensitivity. These results demonstrate that strategically designed EGFR-TKI-based probes allow discriminating EGFR mutations in human tissues and hold promise as useful diagnostic tools in predicting EGFR-TKI therapy response.","['based probes allow discriminating egfr mutations', 'highest reactivity towards egfr kinase', 'guide egfr tyrosine kinase inhibitor', 'based protein profiling strategy', 'epithelial growth factor receptor', 'versatile chemical tools based', 'selective clickable probes 13', '13 showed high sensitivity', 'visualize egfr mutant activity', 'predict egfr mutations', 'visualize egfr activity', 'xenograft mouse models', 'useful diagnostic tools', 'native cellular context', 'hx03 ), 20', 'g ., canertinib', 'alkyne ligation handle', 'strategically designed egfr', 'cell lung cancer', 'cancer cell proliferation', 'living cancer cells', 'tki therapy response', 'clickable probes', 'egfr kinase', 'primary mutations', 'kinase domain', 'cancer cells', 'using activity', 'tools enabling', 'tki sensitivity', '13 exhibits', 'predicting egfr', 'endogenous egfr', 'cell surface', 'tumour tissues', 'treatment making', 'tissue slices', 'strongly associated', 'results demonstrate', 'key pharmacophore', 'irreversibly target', 'human tissues', 'hold promise', 'highly desirable', 'function approach', 'abnormally overexpressed', '13', 'egfr', 'egfr', 'egfr', 'egfr', 'egfr', 'tki', 'tki', 'visualization', 'tkis', 'synthesis', 'structure', 'small', 'selectivity', 'prediction', 'potent', 'patients', 'particularly', 'nsclc', 'nsclc', 'non', 'new', 'moreover', 'migration', 'labeling', 'introducing', 'hx05', 'hx04', 'e', 'differentiation', 'design', 'describe', 'dacomitinib', 'applied', 'application', 'apoptosis', 'anilinoquinazoline', 'angiogenesis', 'among', 'afatinib', 'able', '4', '24']"
"A type of pH-sensitive multi-targeted brain tumor site-specific liposomes (Lip-CTPP) co-modified with p-hydroxybenzoic acid (p-HA) and triphenylphosphonium (TPP) were designed and prepared to co-load doxorubicin (DOX) and lonidamine (LND). Lip-CTPP are promising potential carriers to exert the anti-glioma effect of DOX and LND collaboratively given the following features: 1) Lip-CTPP have a good pharmacokinetic behavior; 2) Lip-CTPP can cross the blood-brain barrier (BBB) and recognize tumor cells through the affinity of p-HA and dopamine/sigma receptors; 3) Lip-CTPP are highly positive charged once the acid-sensitive amide bonds are cleaved in endo/lysosomes to expose TPP and protonate amine groups; 4) the positive charged Lip-CTPP escape from endo/lysosomes and accumulate in mitochondria through electrostatic adsorption; 5) DOX and LND are released and synergistically increase anti-tumor efficacy. Our in vitro and in vivo results confirmed that Lip-CTPP could greatly elevate the inhibition rate of tumor cell proliferation, migration and invasion, promote apoptosis and necrosis, and interfere with mitochondrial function. In addition, Lip-CTPP could significantly prolong the survival time of glioma bearing mice, narrow the tumor region and inhibit the infiltration and metastasis capability of glioma cells. Collectively, Lip-CTPP are promising nano formulations to enhance the synergistic effect of DOX and LND in glioma treatment.","['targeted brain tumor site', 'ctpp could significantly prolong', 'ctpp could greatly elevate', 'vivo results confirmed', 'protonate amine groups', 'promising potential carriers', 'promising nano formulations', 'highly positive charged', 'good pharmacokinetic behavior', 'tumor cell proliferation', 'sensitive amide bonds', 'recognize tumor cells', 'glioma bearing mice', 'synergistically increase anti', 'lnd collaboratively given', 'positive charged lip', 'brain barrier', 'tumor region', 'tumor efficacy', 'glioma cells', 'sensitive multi', 'glioma treatment', 'glioma effect', 'synergistic effect', 'survival time', 'specific liposomes', 'sigma receptors', 'promote apoptosis', 'mitochondrial function', 'metastasis capability', 'load doxorubicin', 'inhibition rate', 'following features', 'electrostatic adsorption', 'ctpp escape', 'lnd ).', 'hydroxybenzoic acid', 'expose tpp', 'anti', 'ctpp', 'ctpp', 'ctpp', 'ctpp', 'ctpp', 'ctpp', 'lnd', 'lnd', 'tpp', 'acid', 'lip', 'lip', 'lip', 'lip', 'lip', 'lip', 'lip', 'lip', 'vitro', 'type', 'triphenylphosphonium', 'released', 'prepared', 'ph', 'p', 'p', 'p', 'necrosis', 'narrow', 'modified', 'mitochondria', 'migration', 'lysosomes', 'lysosomes', 'lonidamine', 'invasion', 'interfere', 'inhibit', 'infiltration', 'ha', 'ha', 'exert', 'enhance', 'endo', 'endo', 'dox', 'dox', 'dox', 'dox', 'dopamine', 'designed', 'cross', 'collectively', 'co', 'co', 'cleaved', 'blood', 'bbb', 'affinity', 'addition', 'accumulate', '5', '4', '3', '2', '1']"
"Methicillin-resistant Staphylococcus aureus (MRSA) is considered as one of the most dangerous clinical pathogens. Biofilms forming ability of MRSA is also a major cause of drug resistance. Hence, it is in urgent need to develop novel antibacterial/antibiofilm drugs. Fascaplysin with a unique cationic five-ring coplanar backbone is emerging as a potential antibacterial compound. In this study, aiming at developing novel and more effective agents, a series of fascaplysin derivatives and their corresponding β-carboline precursors have been synthesized. Then their antibacterial/antibiofilm activity and mechanisms against MRSA were investigated for the first time. The results showed that most fascaplysins rather than β-carboline precursors exhibit superior antimicrobial activity against MRSA ATCC43300, demonstrating the important role of cationic five-ring coplanar backbone playing in antibacterial activity. Among them, 14 and 18 are the most potent compounds with MIC value of 0.098 μg/ml (10-fold lower than vancomycin), and 18 featuring the lowest toxicity. Subsequent mechanisms exploration indicates that 18 has relatively stronger ability to destroy bacterial cell wall and membrane, higher binding affinity to bacterial genomic DNA. Molecular docking study revealed that besides the key role of cationic five-ring coplanar backbone, introduction of N-aryl amide at 9-position of fascaplysin promoted the combination of compound 18 and DNA via additional π-π stacking and hydrogen bonding of the naphthyl group. Moreover, fascaplysins could inhibit MRSA biofilm formation in vitro and bacterial infection in vivo. All these results illustrate that fascaplysin derivative 18 is a strong and safe multi-target antibacterial agent, which makes it an attractive candidate for the treatment of MRSA and its biofilm infections.","['carboline precursors exhibit superior antimicrobial activity', 'fascaplysins could inhibit mrsa biofilm formation', 'destroy bacterial cell wall', 'subsequent mechanisms exploration indicates', 'molecular docking study revealed', 'dna via additional π', 'ring coplanar backbone playing', 'ring coplanar backbone', 'ring coplanar backbone', 'bacterial genomic dna', 'resistant staphylococcus aureus', 'relatively stronger ability', 'higher binding affinity', 'dangerous clinical pathogens', 'biofilms forming ability', 'target antibacterial agent', 'carboline precursors', 'potential antibacterial compound', 'develop novel antibacterial', 'unique cationic five', 'fascaplysin derivative 18', 'fascaplysins rather', 'biofilm infections', 'antibacterial activity', 'antibiofilm activity', 'π stacking', 'bacterial infection', 'cationic five', 'cationic five', 'developing novel', 'compound 18', 'vancomycin ),', 'urgent need', 'safe multi', 'results showed', 'results illustrate', 'potent compounds', 'naphthyl group', 'mrsa atcc43300', 'mic value', 'major cause', 'lowest toxicity', 'key role', 'important role', 'hydrogen bonding', 'fold lower', 'first time', 'fascaplysin promoted', 'fascaplysin derivatives', 'effective agents', 'drug resistance', 'attractive candidate', 'aryl amide', 'antibiofilm drugs', '098 μg', '18 featuring', 'corresponding β', 'study', 'mechanisms', 'antibacterial', 'mrsa', 'mrsa', 'mrsa', 'mrsa', 'fascaplysin', '18', '18', 'β', 'vivo', 'vitro', 'treatment', 'synthesized', 'strong', 'series', 'position', 'one', 'n', 'moreover', 'ml', 'methicillin', 'membrane', 'makes', 'investigated', 'introduction', 'hence', 'emerging', 'demonstrating', 'considered', 'combination', 'besides', 'among', 'also', 'aiming', '9', '14', '10', '0']"
"Quinoxalinones are a class of heterocyclic compounds which attract extensive attention owing to their potential in the field of organic synthesis and medicinal chemistry. During the past few decades, many new synthetic strategies toward the functionalization of quinoxalinone based scaffolds have been witnessed. Regrettably, there are only a few reports on the pharmacological activities of quinoxalinone scaffolds from a medicinal chemistry perspective. Therefore, herein we intend to outline the applications of multifunctional quinoxalinones as privileged structures possessing various biological activities, including anticancer, neuroprotective, antibacterial, antiviral, antiparasitic, anti-inflammatory, antiallergic, anti-cardiovascular, anti-diabetes, antioxidation, etc. We hope that this review will facilitate the development of quinoxalinone derivatives in medicinal chemistry.","['privileged structures possessing various biological activities', 'many new synthetic strategies toward', 'attract extensive attention owing', 'quinoxalinone based scaffolds', 'medicinal chemistry perspective', 'pharmacological activities', 'quinoxalinone scaffolds', 'medicinal chemistry', 'medicinal chemistry', 'quinoxalinone derivatives', 'organic synthesis', 'including anticancer', 'heterocyclic compounds', 'multifunctional quinoxalinones', 'quinoxalinones', 'witnessed', 'therefore', 'review', 'reports', 'regrettably', 'potential', 'past', 'outline', 'neuroprotective', 'intend', 'inflammatory', 'hope', 'herein', 'functionalization', 'field', 'facilitate', 'etc', 'diabetes', 'development', 'decades', 'class', 'cardiovascular', 'applications', 'antiviral', 'antiparasitic', 'antioxidation', 'antibacterial', 'antiallergic', 'anti', 'anti', 'anti']"
"The inhibitory effects of 2-thiazolyl hydrazones on monoamine oxidase enzymes are known for a long time. In this study, a new series of 2-thiazolyl hydrazone derivatives were synthesized starting from 6-methoxy-2-naphthaldehyde. All of the synthesized compounds were investigated in terms of their monoamine oxidase (MAO) inhibitory effects and significant results were found. The results showed that compound 2j potently inhibited MAO-A and MAO-B, while compound 2t strongly and selectively inhibited MAO-B compared to standard drugs. Compounds 2k and 2q exhibited selective and satisfying inhibition on MAO-B. In the aromatase inhibition studies of the compounds, it was determined that compounds 2q and 2u had high inhibitory properties. Molecular docking studies on MAO-A, MAO-B, and aromatase enzymes were carried out for the aforementioned compounds. Additionally, molecular dynamics simulation was studied for compound 2q on MAO-B and aromatase complexes. Finally, the Field-based QSAR study was developed and the structure-activity relationship (SAR) was explained. For the first time, dual inhibitors on MAO and aromatase enzyme were investigated together. The aim of this approach is for finding the potential agents that do not cause the cognitive disorders and may even treat neurodegenerative symptoms, thus, the aim was reached successfully.","['may even treat neurodegenerative symptoms', 'compound 2j potently inhibited mao', 'compound 2t strongly', 'molecular dynamics simulation', 'molecular docking studies', 'selectively inhibited mao', 'thiazolyl hydrazone derivatives', 'high inhibitory properties', '2q exhibited selective', 'based qsar study', 'aromatase inhibition studies', 'monoamine oxidase enzymes', 'compound 2q', 'monoamine oxidase', 'aromatase enzymes', 'thiazolyl hydrazones', 'satisfying inhibition', 'inhibitory effects', 'inhibitory effects', 'aromatase enzyme', 'aromatase complexes', 'compounds 2q', 'synthesized starting', 'standard drugs', 'significant results', 'results showed', 'reached successfully', 'potential agents', 'new series', 'long time', 'first time', 'dual inhibitors', 'cognitive disorders', 'activity relationship', 'synthesized compounds', 'compounds 2k', 'aforementioned compounds', 'investigated together', 'b compared', 'study', 'compounds', 'mao', 'mao', 'mao', 'mao', 'mao', 'mao', 'mao', 'investigated', 'b', 'b', 'b', 'b', 'thus', 'terms', 'studied', 'structure', 'sar', 'naphthaldehyde', 'methoxy', 'known', 'found', 'finding', 'finally', 'field', 'explained', 'developed', 'determined', 'cause', 'carried', 'approach', 'aim', 'aim', 'additionally', '6', '2u', '2', '2', '2']"
"STING mediates innate immune responses that are triggered by the presence of cytosolic DNA. Activation of STING to boost antigen recognition is a therapeutic modality that is currently being tested in cancer patients using nucleic-acid based macrocyclic STING ligands. We describe here the discovery of 3,4-dihydroquinazolin-2(1H)-one based 6,6-bicyclic heterocyclic agonists of human STING that activate all known human variants of STING with high potency.","['1h )- one based 6', 'sting mediates innate immune responses', 'acid based macrocyclic sting ligands', 'cancer patients using nucleic', 'boost antigen recognition', 'bicyclic heterocyclic agonists', 'known human variants', 'human sting', 'therapeutic modality', 'high potency', 'cytosolic dna', '6', 'sting', 'sting', 'triggered', 'tested', 'presence', 'discovery', 'dihydroquinazolin', 'describe', 'currently', 'activation', 'activate', '4', '3', '2']"
"Verinurad (RDEA3170) is a selective URAT1 inhibitor under investigation for the treatment of gout and hyperuricemia. In an effort to further improve the pharmacodynamics/pharmacokinetics of verinurad and to increase the structural diversity, we designed novel verinurad analogs by introducing a linker (e.g. aminomethyl, amino or oxygen) between the naphthalene and the pyridine ring to increase the flexibility. These compounds were synthesized and tested for their in vitro URAT1-inhibitory activity. Most compounds exhibited potent inhibitory activities against URAT1 with IC","['compounds exhibited potent inhibitory activities', 'designed novel verinurad analogs', 'selective urat1 inhibitor', 'inhibitory activity', 'vitro urat1', 'structural diversity', 'pyridine ring', 'compounds', 'verinurad', 'verinurad', 'urat1', 'treatment', 'tested', 'synthesized', 'rdea3170', 'pharmacokinetics', 'pharmacodynamics', 'oxygen', 'naphthalene', 'linker', 'investigation', 'introducing', 'increase', 'increase', 'improve', 'ic', 'hyperuricemia', 'gout', 'g', 'flexibility', 'effort', 'e', 'aminomethyl', 'amino']"
"Non-alcoholic fatty liver disease (NAFLD) is becoming the most predominant burden of chronic liver disease worldwide. Non-alcoholic steatohepatitis (NASH), the progressive form of NAFLD, can develop into cirrhosis and hepatocellular cancer. Unfortunately, current options for therapeutic treatment of NASH are very limited. Among multiple pathways in NASH, farnesoid X receptor (FXR), a nuclear bile acid receptor, is well-recognized as an important effective target. Here we report the synthesis and characterization of compound HEC96719 a novel tricyclic FXR agonist based on a prior high-affinity nonsteroidal molecule GW4064. HEC96719 exhibits excellent potency superior to GW4064 and obeticholic acid in in vitro and in vivo assays of FXR activation. It also shows higher FXR selectivity and more favorable tissue distribution dominantly in liver and intestine. Preclinical data on pharmacokinetic properties, efficacy, and safety profiles overall indicate that HEC96719 is a promising drug candidate for NASH treatment.","['novel tricyclic fxr agonist based', 'also shows higher fxr selectivity', 'hec96719 exhibits excellent potency superior', 'safety profiles overall indicate', 'favorable tissue distribution dominantly', 'chronic liver disease worldwide', 'nuclear bile acid receptor', 'affinity nonsteroidal molecule gw4064', 'alcoholic fatty liver disease', 'farnesoid x receptor', 'promising drug candidate', 'important effective target', 'among multiple pathways', 'fxr activation', 'fxr ),', 'obeticholic acid', 'alcoholic steatohepatitis', 'compound hec96719', 'vivo assays', 'therapeutic treatment', 'progressive form', 'prior high', 'predominant burden', 'preclinical data', 'pharmacokinetic properties', 'hepatocellular cancer', 'current options', 'nash treatment', 'nash ),', 'liver', 'hec96719', 'gw4064', 'nash', 'nash', 'well', 'vitro', 'unfortunately', 'synthesis', 'report', 'recognized', 'non', 'non', 'nafld', 'nafld', 'limited', 'intestine', 'efficacy', 'develop', 'cirrhosis', 'characterization', 'becoming']"
"PARP1 plays a crucial role in DNA damage repair, making it an essential target for cancer therapy. PARP1 inhibitors are widely used to treat BRCA-deficient malignancies, and six PARP inhibitors have been approved for clinical use. However, excluding the great clinical success of PARP inhibitors, the concomitant toxicity, drug resistance, and limited scope of application restrict their clinical efficacy. To find solutions to these problems, dual-target inhibitors have shown great potential. In recent years, several studies have linked PAPR1 to other primary cancer targets. Many dual-target inhibitors have been developed using structural fusion, linkage, or library construction methods, overcoming the defects of many single-target inhibitors of PARP1 and achieving great success in clinical cancer therapy. This review summarizes the advance of dual-target PARP1 inhibitors in recent years, focusing on their structural optimization process, structure-activity relationships (SARs), and in vitro or in vivo analysis results.","['developed using structural fusion', 'structural optimization process', 'vivo analysis results', 'shown great potential', 'library construction methods', 'dna damage repair', 'achieving great success', 'primary cancer targets', 'great clinical success', 'six parp inhibitors', 'clinical cancer therapy', 'target parp1 inhibitors', 'cancer therapy', 'parp inhibitors', 'clinical use', 'clinical efficacy', 'target inhibitors', 'target inhibitors', 'target inhibitors', 'parp1 inhibitors', 'essential target', 'widely used', 'treat brca', 'several studies', 'sars ),', 'review summarizes', 'recent years', 'recent years', 'parp1 plays', 'many single', 'linked papr1', 'limited scope', 'find solutions', 'drug resistance', 'deficient malignancies', 'crucial role', 'concomitant toxicity', 'application restrict', 'activity relationships', 'many dual', 'parp1', 'dual', 'dual', 'vitro', 'structure', 'problems', 'overcoming', 'making', 'linkage', 'however', 'focusing', 'excluding', 'defects', 'approved', 'advance']"
"Snail and histone deacetylases (HDACs) have an important impact on cancer treatment, especially for their synergy. Therefore, the development of inhibitors targeting both Snail and HDAC might be a promising strategy for the treatment of cancers. In this work, we synthesized a series of Snail/HDAC dual inhibitors. Compound 9n displayed the most potent inhibitory activity against HDAC1 with an IC","['potent inhibitory activity', 'compound 9n displayed', 'hdac dual inhibitors', 'inhibitors targeting', 'hdac might', 'promising strategy', 'important impact', 'histone deacetylases', 'cancer treatment', 'treatment', 'work', 'therefore', 'synthesized', 'synergy', 'snail', 'snail', 'snail', 'series', 'ic', 'hdacs', 'hdac1', 'especially', 'development', 'cancers']"
"The natural product harmine, a representative β-carboline alkaloid from the seeds of Peganum harmala L. (Zygophyllaceae), possesses a broad spectrum of biological activities. In this study, a novel series of harmine derivatives containing N-benzylpiperidine moiety were identified for the treatment of Alzheimer's disease (AD). The results showed that all the derivatives possessed significant anti-acetylcholinesterase (AChE) activity and good selectivity over butyrylcholinesterase (BChE). In particular, compound ZLWH-23 exhibited potent anti-AChE activity (IC","['derivatives possessed significant anti', '23 exhibited potent anti', 'harmine derivatives containing n', 'natural product harmine', 'zygophyllaceae ), possesses', 'peganum harmala l', 'results showed', 'representative β', 'novel series', 'good selectivity', 'compound zlwh', 'carboline alkaloid', 'broad spectrum', 'biological activities', 'benzylpiperidine moiety', 'bche ).', 'ad ).', 'ache activity', 'activity', 'ache', 'treatment', 'study', 'seeds', 'particular', 'identified', 'ic', 'disease', 'butyrylcholinesterase', 'alzheimer', 'acetylcholinesterase']"
"Severe diseases such as the ongoing COVID-19 pandemic, as well as the previous SARS and MERS outbreaks, are the result of coronavirus infections and have demonstrated the urgent need for antiviral drugs to combat these deadly viruses. Due to its essential role in viral replication and function, 3CL","['viral replication', 'urgent need', 'severe diseases', 'previous sars', 'ongoing covid', 'mers outbreaks', 'essential role', 'deadly viruses', 'coronavirus infections', 'antiviral drugs', '19 pandemic', 'well', 'result', 'function', 'due', 'demonstrated', 'combat', '3cl']"
"Current therapeutic armamentarium for treatment of HIV-1 infection is based on the use of highly active antiretroviral therapy that, unfortunately, does not act as a curative remedy. Moreover, duration of the therapy often results in lack of compliance with the consequent emergence of multidrug resistance. Finally, drug toxicity issues also arise during treatments. In the attempt to achieve a curative effect, in addition to invest substantial resources in finding new anti-HIV-1 agents and in optimizing antiviral lead compounds and drugs currently available, additional efforts should be done to deplete viral reservoir located within host CD4","['deplete viral reservoir located within host cd4', 'drug toxicity issues also arise', 'optimizing antiviral lead compounds', 'highly active antiretroviral therapy', 'therapy often results', 'invest substantial resources', 'finding new anti', 'drugs currently available', 'current therapeutic armamentarium', 'multidrug resistance', 'curative remedy', 'curative effect', 'consequent emergence', 'additional efforts', '1 infection', '1 agents', 'use', 'unfortunately', 'treatments', 'treatment', 'moreover', 'lack', 'hiv', 'hiv', 'finally', 'duration', 'done', 'compliance', 'based', 'attempt', 'addition', 'act', 'achieve']"
"Many pyrimidine-based xanthine oxidase (XO) inhibitors with diverse chemotypes have been reported recently. Our previous study revealed that 2-(4-alkoxy-3-cyano)phenyl-6-imino-1,6-dihydropyrimidine-5-carboxylic acid derivatives exhibited remarkable XO inhibitory potency. Notably, an intramolecular hydrogen bond (IMHB) formed between amino and carboxylic groups could be observed. With the hope to expand the structure-activity relationships (SARs) and obtain potential pyrimidine-based XO inhibitors, IMHB interruption and scaffold hopping were carried out on these compounds to design 2-(4-alkoxy-3-cyanophenyl)pyrimidine-4/5-carboxylic acids (11a-11n and 15a-15j) and 6-(4-alkoxy-3-cyanophenyl)-1,2-dihydro-3H-pyrazolo[3,4-d]pyrimidin-3-ones (19a-19j). Among them, compound 19a (IC","['carboxylic acid derivatives exhibited remarkable xo inhibitory potency', 'design 2 -( 4', 'carboxylic groups could', 'previous study revealed', 'intramolecular hydrogen bond', 'based xo inhibitors', 'based xanthine oxidase', '2 -( 4', 'obtain potential pyrimidine', '6 -( 4', 'cyanophenyl )- 1', 'carboxylic acids', 'xo', 'scaffold hopping', 'reported recently', 'many pyrimidine', 'diverse chemotypes', 'activity relationships', '19j ).', 'imhb interruption', 'compound 19a', '2', '4', '4', 'pyrimidine', 'inhibitors', 'cyanophenyl', '1', '6', '6', 'imhb', '19a', 'structure', 'sars', 'pyrimidin', 'pyrazolo', 'phenyl', 'ones', 'observed', 'notably', 'imino', 'ic', 'hope', 'formed', 'expand', 'dihydropyrimidine', 'dihydro', 'cyano', 'compounds', 'carried', 'among', 'amino', 'alkoxy', 'alkoxy', 'alkoxy', '5', '5', '3h', '3', '3', '3', '3', '3', '15j', '15a', '11n', '11a']"
"Targeted protein degradation using small molecules is an intriguing strategy for drug development. The marine sesterterpene compound MHO7 had been reported to be a potential ERα degradation agent. In order to further improve its biological activity, two series of novel MHO7 derivatives with long side chains were designed and identified as novel selective estrogen receptor down-regulators (SERDs). The growth inhibition activity of the novel SERD compounds were significantly affected by the type and length of the side chain. Most of the derivatives were significantly more potent than MHO7 against both drug-sensitive and drug-resistant breast cancer cells. Among them, compound 16a, with IC","['targeted protein degradation using small molecules', 'potential erα degradation agent', 'resistant breast cancer cells', 'novel selective estrogen receptor', 'marine sesterterpene compound mho7', 'novel serd compounds', 'long side chains', 'growth inhibition activity', 'novel mho7 derivatives', 'compound 16a', 'side chain', 'biological activity', 'two series', 'serds ).', 'intriguing strategy', 'significantly affected', 'drug development', 'mho7', 'derivatives', 'significantly', 'drug', 'drug', 'type', 'sensitive', 'reported', 'regulators', 'potent', 'order', 'length', 'improve', 'identified', 'ic', 'designed', 'among']"
